ArRId;ArRVersion;ArRCreated;ArRChanged;ArRName;ArRType;ArRXEpsg2154;ArRYEpsg2154;ArRTown;ArRPostalRegion;ArRAccessibility;ArRAudibleSignals;ArRVisualSigns;ArRFareZone;ZdAId;ArRGeopoint
472484;1302553-1119817;2019-03-07T00:00:00+01:00;2021-07-06T12:46:22+02:00;Plaisir - Grignon;rail;622378;6859626;Plaisir;78490;unknown;unknown;unknown;5;47885;48.83201196476324, 1.9425684954430233
478979;1239463-1722464;2020-02-25T00:00:00+01:00;2021-07-02T11:30:05+02:00;Porte de Choisy;tram;653390;6857903;Paris 13e;75113;true;true;true;1;473684;48.8195056022126, 2.365204206144544
22382;1273498-43656;2014-12-29T00:00:00+01:00;2021-05-26T11:22:43+02:00;Le Peletier;metro;651602;6864084;Paris 9e;75109;false;true;true;1;43656;48.87495940602734, 2.3401505597063736
29904;1273351-1716301;2014-12-29T00:00:00+01:00;2021-05-26T09:41:00+02:00;Moulin Vert;tram;653544;6852627;Vitry-sur-Seine;94081;true;true;true;3;47693;48.77206749983064, 2.3678767059851387
462400;999498-1685252;2018-09-25T00:00:00+02:00;2021-05-05T14:29:37+02:00;Antony;metro;648594;6850713;Antony;92002;true;false;false;3;473874;48.75447836843244, 2.300756402160653
422039;755152-1716422;2016-04-04T21:38:44+02:00;2021-05-04T18:07:48+02:00;Viroflay - Rive Droite;tram;638944;6856492;Viroflay;78686;true;true;true;3;473567;48.805610096206955, 2.1686748606512247
29901;29901-1716304;2014-12-29T15:31:51+01:00;2021-05-04T18:07:48+02:00;Porte de Rungis;tram;652602;6850462;Rungis;94065;true;true;true;3;58785;48.75252771469643, 2.35530006373751
23432;810237-1717573;2014-12-29T00:00:00+01:00;2021-05-04T18:07:48+02:00;Victor Basch;tram;643555;6868471;Colombes;92025;true;true;true;3;58494;48.913754401533055, 2.22986236049275
22118;1021040-43425;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Jaurès;metro;653817;6864804;Paris 19e;75119;false;true;true;1;43425;48.88159683078564, 2.3702698675092506
22113;1025367-44332;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Philippe Auguste;metro;655284;6862188;Paris 20e;75120;false;true;true;1;44332;48.8581751212472, 2.3905477055525735
22126;1021086-1035262;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Couronnes;metro;654559;6863433;Paris 20e;75120;false;true;true;1;42772;48.86932051913093, 2.3805336747351
22109;1026514-45020;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Victor Hugo;metro;647618;6863551;Paris 16e;75116;false;true;true;1;45020;48.86985457159127, 2.285902000622064
22073;1021634-1641340;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Nation;metro;655665;6861042;Paris 12e;75112;false;true;true;1;462358;48.84789550544393, 2.395859804327908
22074;1026189-841099;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Saint-Paul (Le Marais);metro;653105;6861873;Paris 4e;75104;false;true;true;1;44881;48.85518742159078, 2.3608852562751963
22030;1025244-42237;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Opéra;metro;650931;6863698;Paris 9e;75109;false;true;true;1;42237;48.871437428983626, 2.3310472867112404
22031;1022733-59370;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Malesherbes;metro;649357;6864971;Paris 17e;75117;false;true;true;1;59370;48.88276329404009, 2.3094384103380805
22049;1020759-44609;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Rennes;metro;650670;6861131;Paris 6e;75106;false;true;true;1;44609;48.84833282902694, 2.327787184787387
22022;1025582-44510;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Porte de Bagnolet;metro;656630;6862862;Paris 20e;75120;false;true;true;1;44510;48.864328369858285, 2.408823409080245
22023;1025601-44511;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Porte de Champerret;metro;648070;6865313;Paris 17e;75117;false;true;true;1;44511;48.88573626667166, 2.2918481473366468
24686;1023535-1034610;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Botzaris;metro;655182;6864553;Paris 19e;75119;false;true;true;1;42369;48.87943610158756, 2.3889081111850454
22029;1021131-44825;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Sentier;metro;652138;6863233;Paris 2e;75102;false;true;true;1;44825;48.86734660428012, 2.347553815937788
24680;1022928-43425;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Jaurès;metro;653831;6864887;Paris 19e;75119;false;true;true;1;43425;48.882344230194626, 2.370451734004561
24682;24682-841085;2014-12-29T15:31:51+01:00;2021-05-04T17:56:37+02:00;Place des Fêtes;metro;655477;6864273;Paris 19e;75119;false;true;true;1;44396;48.876938590029, 2.3929596165073104
22092;1023891-1641337;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Châtelet;metro;652064;6862379;Paris 1er;75101;false;true;true;1;42587;48.85966121154543, 2.3466414308440133
22203;1024805-1347818;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Ledru-Rollin;metro;654221;6861436;Paris 11e;75111;false;true;true;1;43674;48.851337766784695, 2.376141223318592
22173;1024534-45276;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Glacière;metro;651807;6859213;Paris 13e;75113;false;true;true;1;45276;48.8311702352321, 2.343497492717988
22186;1022260-1026891;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Balard;metro;647042;6859864;Paris 15e;75115;false;true;true;1;463354;48.83665079227241, 2.2785093588069993
22154;1023170-1026734;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Alésia;metro;650600;6858893;Paris 14e;75114;false;true;true;1;42175;48.828201064205516, 2.3270932349484528
22151;1023013-1239088;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Denfert-Rochereau;metro;650975;6859526;Paris 14e;75114;false;true;true;1;462351;48.83392232304625, 2.332128160437611
22365;22365-44371;2014-12-29T15:31:51+01:00;2021-05-04T17:56:37+02:00;Place d'Italie;metro;652674;6859247;Paris 13e;75113;false;true;true;1;44371;48.83154024474194, 2.355303769754901
463095;1022920-43425;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Jaurès;metro;653900;6864972;Paris 19e;75119;false;true;true;1;43425;48.88311355414725, 2.3713833331125134
463061;1022487-1244788;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Hôtel de Ville;metro;652413;6862147;Paris 4e;75104;false;true;true;1;470524;48.8576007363208, 2.3514239919428723
463077;1022383-43493;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Jussieu;metro;652661;6860887;Paris 5e;75105;false;true;true;1;43493;48.84628789501741, 2.3549441843757575
463038;1021941-43423;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Jasmin;metro;646282;6861626;Paris 16e;75116;false;true;true;1;43423;48.8524334187119, 2.2679332916470667
463039;1021954-1034822;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Buzenval;metro;656058;6861469;Paris 20e;75120;false;true;true;1;42410;48.85176243981859, 2.401170769368413
463016;1021317-44997;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Vavin;metro;650743;6860432;Paris 14e;75114;false;true;true;1;44997;48.84205232327866, 2.3288628540691043
463018;1021361-1026949;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Bastille;metro;653683;6861658;Paris 4e;75104;false;true;true;1;42288;48.8533003164685, 2.368798446622038
463000;1021392-1026949;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Bastille;metro;653746;6861678;Paris 11e;75111;false;true;true;1;42288;48.85348468768466, 2.369652217650188
463006;1021631-1187182;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Château Landon;metro;653211;6864459;Paris 10e;75110;false;true;true;1;479053;48.8784505937715, 2.362045093603414
463003;1021564-44371;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Place d'Italie;metro;652728;6859185;Paris 13e;75113;false;true;true;1;44371;48.830991153000234, 2.3560502682264337
463319;1026447-44923;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Télégraphe;metro;655895;6864112;Paris 19e;75119;false;true;true;1;44923;48.875519513933504, 2.3986752529487725
463311;1026248-44840;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Solférino;metro;650334;6862268;Paris 7e;75107;false;true;true;1;44840;48.85853194971488, 2.323075964251541
463322;1026496-45020;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Victor Hugo;metro;647612;6863559;Paris 16e;75116;false;true;true;1;45020;48.869926082396994, 2.2858287659129792
463300;1026112-44857;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Saint-Augustin;metro;650199;6864059;Paris 8e;75108;false;true;true;1;44857;48.874632152119304, 2.321031570403537
463195;1024723-1347818;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Ledru-Rollin;metro;654205;6861420;Paris 12e;75112;false;true;true;1;43674;48.851192742209, 2.3759249137356906
21963;1020807-999333;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Saint-Lazare;metro;650462;6864101;Paris 8e;75108;false;true;true;1;462374;48.87502560302735, 2.324606776069679
463163;1024036-42984;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Félix Faure;metro;648020;6860533;Paris 15e;75115;false;true;true;1;42984;48.84274672572988, 2.2917518097199006
21973;21973-59379;2014-12-29T15:31:51+01:00;2021-05-04T17:56:37+02:00;Mabillon;metro;651214;6861628;Paris 6e;75106;false;true;true;1;59379;48.85284373828583, 2.3351428193464754
21978;1021300-58716;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Odéon;metro;651615;6861525;Paris 6e;75106;false;true;true;1;58716;48.85194770606282, 2.3406191264739955
463139;1023623-1034849;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Cadet;metro;651913;6864202;Paris 9e;75109;false;true;true;1;42414;48.8760483801177, 2.3443838837796562
463134;1023510-1034610;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Botzaris;metro;655181;6864564;Paris 19e;75119;false;true;true;1;42369;48.87953499125476, 2.388900951315739
463147;1023789-1034998;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Chevaleret;metro;653616;6859618;Paris 13e;75113;false;true;true;1;45267;48.83494516787452, 2.368095123772669
463114;1023446-1034706;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Boissière;metro;647918;6863214;Paris 16e;75116;false;true;true;1;42359;48.86684834340366, 2.290032837607437
463128;1023371-1098467;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Bercy;metro;654456;6860194;Paris 12e;75112;false;true;true;1;58728;48.84018509184599, 2.379476587256675
463123;1023271-1026701;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Assemblée Nationale;metro;650161;6862557;Paris 7e;75107;false;true;true;1;45704;48.86112205006715, 2.320689679694426
463105;1023105-1036962;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Corvisart;metro;652328;6859063;Paris 13e;75113;false;true;true;1;45274;48.82986001329865, 2.3506112259261656
463103;1023062-1239088;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Denfert-Rochereau;metro;651024;6859562;Paris 14e;75114;false;true;true;1;462351;48.83424986731516, 2.3328037762898246
21942;1022296-44650;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Robespierre;metro;657661;6861892;Montreuil;93048;false;true;true;2;44650;48.85567380853665, 2.4229730864963517
21927;1024616-43395;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Iéna;metro;648200;6862971;Paris 16e;75116;false;true;true;1;43395;48.86468583927504, 2.293906396859107
21919;1020379-1641340;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Nation;metro;655672;6861152;Paris 11e;75111;false;true;true;1;462358;48.848885218403474, 2.3959437210498136
21930;1020408-42977;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Exelmans;metro;645675;6860536;Paris 16e;75116;false;true;true;1;42977;48.84258027626282, 2.2598008451443454
21934;1023700-1034962;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Charonne;metro;654866;6861839;Paris 11e;75111;false;true;true;1;42560;48.85500743703706, 2.384887898669042
21913;1025665-44520;2014-12-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Porte de Montreuil;metro;656759;6861664;Paris 20e;75120;false;true;true;1;44520;48.85356350092935, 2.410703611023541
463299;1026094-917066;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Saint-Ambroise;metro;654072;6862565;Paris 11e;75111;false;true;true;1;45205;48.861480218454, 2.3739964519221886
463282;1025828-1270571;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Pré-Saint-Gervais;metro;655892;6864628;Paris 19e;75119;false;true;true;1;45617;48.88015958065069, 2.3985807706935276
463261;1025754-917063;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Porte de Versailles;metro;647715;6859398;Paris 15e;75115;false;true;true;1;49515;48.83251953249978, 2.287741709142334
463240;1025167-741535;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Monceau;metro;649353;6864727;Paris 17e;75117;false;true;true;1;44146;48.88056877011322, 2.3094129673747026
463221;1024964-44052;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Mairie de Montreuil;metro;659021;6862620;Montreuil;93048;false;true;true;2;44052;48.86231313092659, 2.4414386664522225
463209;1024898-43811;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;Liberté;metro;656420;6858610;Charenton-le-Pont;94018;false;true;true;2;43811;48.826080321922376, 2.4064094591323655
463203;1024763-43567;2019-01-29T00:00:00+01:00;2021-05-04T17:56:37+02:00;La Muette;metro;646740;6862251;Paris 16e;75116;false;true;true;1;43567;48.85809196688497, 2.274096244669722
462983;1021092-1035262;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Couronnes;metro;654540;6863419;Paris 11e;75111;false;true;true;1;42772;48.86919334511874, 2.380288982927193
462995;1021290-58716;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Odéon;metro;651534;6861551;Paris 6e;75106;false;true;true;1;58716;48.852175453067815, 2.339515769617074
462961;1020582-44617;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;République;metro;653358;6863266;Paris 10e;75110;false;true;true;1;44617;48.867732931967524, 2.3641925544688656
462960;1020529-44617;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;République;metro;653409;6863282;Paris 11e;75111;false;true;true;1;44617;48.867884971335165, 2.364879672534778
462971;1020818-999333;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Saint-Lazare;metro;650453;6864094;Paris 8e;75108;false;true;true;1;462374;48.8749665010208, 2.3244924701707954
462949;1020795-1035176;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Convention;metro;648355;6859906;Paris 15e;75115;false;true;true;1;42751;48.83713505379126, 2.296391386480917
462956;1020415-42977;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Exelmans;metro;645665;6860541;Paris 16e;75116;false;true;true;1;42977;48.84262446524624, 2.2596748602119496
462957;1020432-43511;2019-01-28T00:00:00+01:00;2021-05-04T17:56:37+02:00;Miromesnil;metro;649732;6863959;Paris 8e;75108;false;true;true;1;43511;48.87369210196551, 2.3146768238242683
462972;1020827-999333;2019-01-28T00:00:00+01:00;2021-04-06T13:48:59+02:00;Saint-Lazare;metro;650420;6864172;Paris 8e;75108;true;true;true;1;462374;48.87566085465837, 2.324025896124678
463045;1219364-1187225;2019-01-28T00:00:00+01:00;2021-04-06T13:47:25+02:00;Olympiades;metro;653531;6858729;Paris 13e;75113;true;true;true;1;479056;48.82694415502931, 2.3670342709419234
480290;1219355-43969;2020-12-07T00:00:00+01:00;2021-04-06T13:46:49+02:00;Mairie de Saint-Ouen;metro;651144;6868174;Saint-Ouen;93070;true;true;true;2;43969;48.911704515335686, 2.333435858789529
24416;1216488-1722486;2014-12-29T00:00:00+01:00;2021-04-06T09:20:03+02:00;Butte du Chapeau Rouge;tram;655757;6865170;Paris 19e;75119;true;true;true;1;58501;48.88502438213187, 2.396683632404942
24404;1216485-1722486;2014-12-29T00:00:00+01:00;2021-04-02T16:00:59+02:00;Butte du Chapeau Rouge;tram;655767;6865173;Paris 19e;75119;true;true;true;1;58501;48.885052047305656, 2.3968196788607337
479003;1239362-1524022;2020-02-25T00:00:00+01:00;2021-03-16T17:22:01+01:00;Constant Coquelin;tram;655453;6853837;Vitry-sur-Seine;94081;true;true;true;3;479019;48.78308434645132, 2.3937248714359467
478992;1239302-1524017;2020-02-25T00:00:00+01:00;2021-03-16T17:11:49+01:00;Camille Groult;tram;655325;6854126;Vitry-sur-Seine;94081;true;true;true;3;479015;48.78567462211831, 2.3919526005440153
41232;1091720-1091697;2014-12-29T00:00:00+01:00;2020-08-25T17:04:38+02:00;Gare de Fontenay-le-Fleury;rail;629541;6856794;Fontenay-le-Fleury;78242;partial;partial;partial;5;47884;48.807371704479294, 2.0406201855324957
41041;1097203-1097248;2014-12-29T00:00:00+01:00;2020-08-25T16:57:50+02:00;Gare de Provins;rail;722350;6828427;Provins;77379;partial;partial;partial;5;47181;48.55568699976346, 3.3028635799456305
411368;933307-47897;2015-01-26T00:00:00+01:00;2020-08-25T16:50:52+02:00;Gare de Cergy Saint-Christophe;rail;629420;6883746;Cergy;95127;partial;partial;partial;5;47897;49.049709213922945, 2.034472799005413
411359;928622-1096605;2015-01-26T00:00:00+01:00;2020-08-25T16:23:40+02:00;Gare de Poissy;rail;629751;6870780;Poissy;78498;partial;partial;partial;5;47874;48.93315821594853, 2.041155051190343
471598;1076849-1106600;2019-03-07T18:49:48+01:00;2020-08-25T15:59:41+02:00;Malesherbes;rail;655578;6799454;Le Malesherbois;45191;unknown;unknown;unknown;;411485;48.293898738836255, 2.4010401660502994
472478;1080430-43114;2019-03-07T20:11:01+01:00;2020-08-25T15:50:37+02:00;Conflans Fin d'Oise;rail;632336;6877285;Conflans-Sainte-Honorine;78172;unknown;unknown;unknown;5;43114;48.991926408408155, 2.0753946328590844
472384;1080046-43104;2019-03-07T20:01:00+01:00;2020-08-25T15:50:16+02:00;Cergy le Haut;rail;627742;6883606;Cergy;95127;unknown;unknown;unknown;5;43104;49.04825931536406, 2.0115443590872055
471267;1075575-1100033;2019-03-07T18:28:07+01:00;2020-08-25T15:47:57+02:00;Verneuil-l'Étang;rail;687151;6838230;Verneuil-l'Étang;77493;unknown;unknown;unknown;5;47187;48.644120304330144, 2.825593869303914
471776;1077581-1119839;2019-03-07T19:04:06+01:00;2020-08-25T15:46:53+02:00;Saint-Ouen-l'Aumône Quartier de l'Église;rail;634454;6882490;Saint-Ouen-l'Aumône;95572;unknown;unknown;unknown;5;47955;49.03894567256213, 2.103526398400301
471211;1075353-1090150;2019-03-07T18:24:36+01:00;2020-08-25T15:44:22+02:00;Paris Est;rail;653106;6864466;Paris 10e;75110;unknown;unknown;unknown;1;470519;48.87850590550109, 2.3606127377095834
471941;1078236-1106631;2019-03-07T19:17:49+01:00;2020-08-25T15:43:10+02:00;Melun;rail;674484;6825287;Melun;77288;unknown;unknown;unknown;5;47909;48.527319573099085, 2.6544286230167025
472759;1081588-47905;2019-03-07T20:41:11+01:00;2020-08-25T15:33:16+02:00;Bouray;rail;647592;6826080;Lardy;91330;unknown;unknown;unknown;5;47905;48.53283630185707, 2.290139675743696
471778;1202703-1179883;2019-03-07T00:00:00+01:00;2020-07-17T14:50:40+02:00;Péreire Levallois;rail;648616;6865345;Paris 17e;75117;unknown;unknown;unknown;1;44314;48.88606783368491, 2.299289499525761
479034;1187055-1590771;2020-02-29T08:03:05+01:00;2020-02-29T08:05:29+01:00;Paris Bercy Bourgogne - Pays d'Auvergne;rail;654882;6859968;Paris 12e;75112;unknown;unknown;unknown;1;479035;48.83818262238153, 2.3853044444532623
471037;1184140-1801069;2019-03-07T00:00:00+01:00;2020-02-03T14:01:53+01:00;Vaucresson;rail;637814;6859953;Vaucresson;92076;unknown;unknown;unknown;4;43216;48.836626808674765, 2.152784604680848
41309;41309-1095455;2014-12-29T15:31:51+01:00;2020-01-15T09:37:30+01:00;Gare de Juvisy;rail;654600;6843435;Juvisy-sur-Orge;91326;partial;partial;partial;4;45739;48.68947163866309, 2.3832281371799784
41298;41298-1570769;2014-12-29T15:31:51+01:00;2020-01-10T15:22:33+01:00;Gare d'Étampes;rail;637833;6815499;Étampes;91223;partial;partial;partial;5;43080;48.43679782286138, 2.159494473857075
472064;1078744-1570769;2019-03-07T19:29:11+01:00;2020-01-10T15:22:33+01:00;Étampes;rail;637877;6815526;Étampes;91223;unknown;unknown;unknown;5;43080;48.437039185911686, 2.1600808079105014
470824;1073859-1570769;2019-03-07T18:03:52+01:00;2020-01-10T15:22:33+01:00;Étampes;rail;637855;6815523;Étampes;91223;unknown;unknown;unknown;5;43080;48.43701009277306, 2.1597838161887473
41191;1150783-1801061;2014-12-29T00:00:00+01:00;2019-08-13T16:06:02+02:00;Gare de Montreuil;rail;637768;6856552;Versailles;78646;partial;partial;partial;4;43167;48.80604177739259, 2.1526578031150443
472033;1078614-1347557;2019-03-07T19:26:15+01:00;2019-07-03T11:02:36+02:00;Paris Gare de Lyon;rail;654368;6860512;Paris 12e;75112;unknown;unknown;unknown;1;470195;48.84303865693229, 2.3782435480674815
